STATE,COUNTY,METRO_NAME,POPESTIMATE2019,LATITUDE,LONGITUDE,METRO_POPULATION,PERCENT_METRO_POPULATION
Georgia,Berrien,Rural,19397,31.27590016,-83.22529920000000,,
Georgia,Bibb,Macon,153159,32.80904227,-83.70489165,311022,0.492
Georgia,Bleckley,Rural,12873,32.43829035,-83.33035166,,
Georgia,Brantley,Rural,19109,31.19576557,-81.97743999,,
Georgia,Brooks,Rural,15457,30.83922642,-83.58303423,,
Georgia,Bryan,Rural,39627,32.00979311,-81.44002948,,
Georgia,Bulloch,Rural,79608,32.39577406,-81.74811421,,
Georgia,Burke,Rural,22383,33.05917989,-81.99928721,,
Georgia,Butts,Rural,24936,33.283094500000000,-83.95435040000000,,
Georgia,Calhoun,Rural,6189,31.53169785,-84.62725131,,
Georgia,Camden,Rural,54666,30.92951916,-81.66601818,,
Georgia,Candler,Rural,10803,32.40209349,-82.07702563,,
Georgia,Carroll,Rural,119992,33.58138199,-85.07976677,,
Georgia,Catoosa,Chattanooga,67580,34.89872298,-85.13757014,505145,0.134
Georgia,Charlton,Rural,13392,30.78371028,-82.13951596,,
Georgia,Chatham,Savannah,289430,32.00043026,-81.12489526,353726,0.818
Georgia,Chattahoochee,Rural,10907,32.34341231,-84.78809239,,
Georgia,Chattooga,Rural,24789,34.47197698,-85.34535662,,
Georgia,Cherokee,Atlanta,258773,34.24393976,-84.47431861,4718134,0.055
Georgia,Clarke,Athens,128331,33.95436462,-83.37124007,128331,1.000
Georgia,Clay,Rural,2834,31.62221166,-84.97713865,,
Georgia,Clayton,Atlanta,292256,33.54187245,-84.35594188,4718134,0.062
Georgia,Clinch,Rural,6618,30.91395822,-82.70432472,,
Georgia,Cobb,Atlanta,760141,33.94243204,-84.5761255,4718134,0.161
Georgia,Coffee,Rural,43273,31.54892966,-82.85492060000000,,
Georgia,Colquitt,Rural,45600,31.18810588,-83.7677946,,
Georgia,Columbia,Augusta-Aiken,156714,33.54534185,-82.263524,530104,0.296
Georgia,Cook,Rural,17270,31.16068491,-83.42947229,,
Georgia,Coweta,Rural,148509,33.35334302,-84.76129976,,
Georgia,Crawford,Rural,12404,32.71391813,-83.98061238,,
Georgia,Crisp,Rural,22372,31.92289565,-83.76811843,,
Georgia,Dade,Rural,16116,34.854916700000000,-85.50490424,,
Georgia,Dawson,Rural,26108,34.44244079,-84.16964071,,
Georgia,Decatur,Rural,26404,30.87967778,-84.57619536,,
Georgia,DeKalb,Atlanta,759297,33.76944049,-84.22396017,4718134,0.161
Georgia,Dodge,Rural,20605,32.17265114,-83.16948926,,
Georgia,Dooly,Rural,13390,32.15630737,-83.79746561,,
Georgia,Dougherty,Albany,87956,31.53328528,-84.21722377,87956,1.000
Georgia,Douglas,Rural,146343,33.70291126,-84.77026156,,
Georgia,Early,Rural,10190,31.32155345,-84.90255207,,
Georgia,Echols,Rural,4006,30.71101099,-82.89687287,,
Georgia,Effingham,Savannah,64296,32.36616021,-81.34280942,353726,0.182
Georgia,Elbert,Rural,19194,34.11302332,-82.83936148,,
Georgia,Emanuel,Rural,22646,32.59221302,-82.30239915,,
Georgia,Evans,Rural,10654,32.15328841,-81.8870105,,
Georgia,Fannin,Rural,26188,34.86430205,-84.316964,,
Georgia,Fayette,Rural,114421,33.41357794,-84.49089434,,
Georgia,Floyd,Rural,98498,34.26268279,-85.21577392,,
Georgia,Forsyth,Atlanta,244252,34.22604035,-84.12315130000000,4718134,0.052
Georgia,Franklin,Rural,23349,34.37525597,-83.23159927,,
Georgia,Fulton,Atlanta,1063937,33.79216944,-84.46319413,4718134,0.226
Georgia,Gilmer,Rural,31369,34.69316688,-84.45802506,,
Georgia,Glascock,Rural,2971,33.22879932,-82.61297636,,
Georgia,Glynn,Rural,85292,31.23279254,-81.53811412,,
Georgia,Gordon,Rural,57963,34.50487351,-84.87296253,,
Georgia,Grady,Rural,24633,30.87454847,-84.23418364,,
Georgia,Greene,Rural,18324,33.5769205,-83.17139104,,
Georgia,Gwinnett,Atlanta,936250,33.96044201,-84.02137802,4718134,0.198
Georgia,Habersham,Rural,45328,34.63331566,-83.53094677,,
Georgia,Hall,Rural,204441,34.32207823,-83.81896936,,
Georgia,Hancock,Rural,8457,33.2721566,-82.99766919,,
Georgia,Haralson,Rural,29792,33.79602175,-85.21005667,,
Georgia,Harris,Rural,35236,32.73709786,-84.90538572,,
Georgia,Hart,Rural,26205,34.34626973,-82.96567682,,
Georgia,Heard,Rural,11923,33.29686567,-85.12886832,,
Georgia,Henry,Atlanta,234561,33.4533428,-84.14814660000000,4718134,0.050
Georgia,Houston,Macon,157863,32.45802497,-83.66879087,311022,0.508
Georgia,Irwin,Rural,9416,31.60213036,-83.27501387,,
Georgia,Jackson,Rural,72977,34.13794553,-83.56814788,,
Georgia,Jasper,Rural,14219,33.31535543,-83.68844964,,
Georgia,Jeff Davis,Rural,15115,31.80405727,-82.63724870000000,,
Georgia,Jefferson,Rural,15362,33.05867328,-82.41609057,,
Georgia,Jenkins,Rural,8676,32.79248718,-81.96040187,,
Georgia,Johnson,Rural,9643,32.70211082,-82.66166794,,
Georgia,Jones,Rural,28735,33.02512137,-83.56019163,,
Georgia,Lamar,Rural,19077,33.07841647,-84.14263877,,
Georgia,Lanier,Rural,10423,31.03828570000000,-83.06472457,,
Georgia,Laurens,Rural,47546,32.46325233,-82.92221316,,
Georgia,Lee,Rural,29992,31.779330600000000,-84.14324253,,
Georgia,Liberty,Rural,61435,31.82588896,-81.49251135,,
Georgia,Lincoln,Rural,7921,33.79201475,-82.45024131,,
Georgia,Long,Rural,19559,31.75218791,-81.74952375,,
Georgia,Lowndes,Rural,117406,30.83568832,-83.27056716,,
Georgia,Lumpkin,Rural,33610,34.57286511,-84.00425681,,
Georgia,Macon,Rural,12947,32.35207048,-84.04234127,,
Georgia,Madison,Rural,29880,34.12920917,-83.21218732,,
Georgia,Marion,Rural,8359,32.3483402,-84.52733571,,
Georgia,McDuffie,Rural,21312,33.47851918,-82.48252774,,
Georgia,McIntosh,Rural,14378,31.49683595,-81.40163426,,
Georgia,Meriwether,Rural,21167,33.04163534,-84.68859732,,
Georgia,Miller,Rural,5718,31.16568912,-84.73151117,,
Georgia,Mitchell,Rural,21863,31.22483255,-84.19381821,,
Georgia,Monroe,Rural,27578,33.014289,-83.92097166,,
Georgia,Montgomery,Rural,9172,32.17201038,-82.53527476,,
Georgia,Morgan,Rural,19276,33.59232073,-83.49129491,,
Georgia,Murray,Rural,40096,34.78897608,-84.74993177,,
Georgia,Muscogee,Columbus/GA,195769,32.50931999,-84.87142262,253730,0.772
Georgia,Newton,Rural,111744,33.55514538,-83.84547140000000,,
Georgia,Oconee,Rural,40280,33.83749973,-83.43679568,,
Georgia,Oglethorpe,Rural,15259,33.878629600000000,-83.08278123,,
Georgia,Paulding,Atlanta,168667,33.91969522,-84.86848792,4718134,0.036
Georgia,Peach,Rural,27546,32.56934316,-83.82937,,
Georgia,Pickens,Rural,32591,34.46589159,-84.46406611,,
Georgia,Pierce,Rural,19465,31.35928155,-82.21598442,,
Georgia,Pike,Rural,18962,33.09310242,-84.38790389,,
Georgia,Polk,Rural,42613,34.00267074,-85.18677781,,
Georgia,Pulaski,Rural,11137,32.23334561,-83.47549960000000,,
Georgia,Putnam,Rural,22119,33.32056115,-83.37552891,,
Georgia,Quitman,Rural,2299,31.86728114,-85.01773177,,
Georgia,Rabun,Rural,17137,34.88389445,-83.40304637,,
Georgia,Randolph,Rural,6778,31.76622818,-84.75732369,,
Georgia,Richmond,Augusta-Aiken,202518,33.35777107,-82.07026432,530104,0.382
Georgia,Rockdale,Rural,90896,33.65145002,-84.02202167,,
Georgia,Schley,Rural,5257,32.2654021,-84.31258912,,
Georgia,Screven,Rural,13966,32.74976524,-81.60779441,,
Georgia,Seminole,Rural,8090,30.93464824,-84.86823924,,
Georgia,Spalding,Rural,66703,33.26310031,-84.28013991,,
Georgia,Stephens,Rural,25925,34.55151201,-83.29405315,,
Georgia,Stewart,Rural,6621,32.07996777,-84.83208037,,
Georgia,Sumter,Rural,29524,32.03650571,-84.19821492,,
Georgia,Talbot,Rural,6195,32.69642758,-84.53351366,,
Georgia,Taliaferro,Rural,1537,33.56543317,-82.88136816,,
Georgia,Tattnall,Rural,25286,32.04785085,-82.05539188,,
Georgia,Taylor,Rural,8020,32.55792548,-84.25077141,,
Georgia,Telfair,Rural,15860,31.92829517,-82.93491155,,
Georgia,Terrell,Rural,8531,31.77527543,-84.44069698,,
Georgia,Thomas,Rural,44451,30.86392347,-83.91847289,,
Georgia,Tift,Rural,40644,31.45743864,-83.5236119,,
Georgia,Toombs,Rural,26830,32.12059861,-82.32957247,,
Georgia,Towns,Rural,12037,34.91369188,-83.74107460000000,,
Georgia,Treutlen,Rural,6901,32.40422134,-82.56904553,,
Georgia,Troup,Rural,69922,33.03349196,-85.02812115,,
Georgia,Turner,Rural,7985,31.71612656,-83.62069378,,
Georgia,Twiggs,Rural,8120,32.67435595,-83.43078662,,
Georgia,Union,Rural,24511,34.82995757,-83.98967069,,
Georgia,Upson,Rural,26320,32.87920671,-84.30024826,,
Georgia,Walker,Chattanooga,69761,34.73376362,-85.30165174,505145,0.138
Georgia,Walton,Rural,94593,33.78017694,-83.73552314,,
Georgia,Ware,Rural,35734,31.05449097,-82.42224148,,
Georgia,Warren,Rural,5254,33.41146451,-82.67795848,,
Georgia,Washington,Rural,20374,32.96711864,-82.79357039,,
Georgia,Wayne,Rural,29927,31.5521809,-81.91894878,,
Georgia,Webster,Rural,2607,32.04066113,-84.54742852,,
Georgia,Wheeler,Rural,7855,32.12009104,-82.72574721,,
Georgia,White,Rural,30798,34.64624278,-83.74905525,,
Georgia,Whitfield,Rural,104628,34.80987459,-84.96093476,,
Georgia,Wilcox,Rural,8635,31.97496928,-83.43438555,,
Georgia,Wilkes,Rural,9777,33.78290391,-82.74286107,,
Georgia,Wilkinson,Rural,8954,32.80291082,-83.17140684,,
Georgia,Worth,Rural,20247,31.55162306,-83.85090513,,
Hawaii,Honolulu,Honolulu,974563,21.45803166,-157.97121820000000,974563,1.000
Hawaii,Kalawao,Rural,86,21.17882515,-156.9583592,,
Hawaii,Kauai,Rural,72293,22.03935037,-159.5966786,,
Hawaii,Maui,Rural,167417,20.86399628,-156.56890970000000,,
Idaho,Ada,Boise City,481587,43.4526575,-116.24155160000000,711436,0.677
Idaho,Adams,Rural,4294,44.89333571,-116.4545247,,
Idaho,Bannock,Pocatello,87808,42.67002716,-112.2233311,87808,1.000
Idaho,Bear Lake,Rural,6125,42.28269683,-111.32892380000000,,
Idaho,Benewah,Rural,9298,47.21754179,-116.6586851,,
Idaho,Bingham,Rural,46811,43.21672880000000,-112.3978437,,
Idaho,Blaine,Rural,23021,43.4085812,-113.9752658,,
Idaho,Boise,Rural,7831,43.98829931,-115.7309284,,
Idaho,Bonner,Rural,45739,48.29996017,-116.6017932,,
Idaho,Bonneville,Rural,119062,43.38713372,-111.6161537,,
Idaho,Boundary,Rural,12245,48.76684761,-116.4630179,,
Idaho,Butte,Rural,2597,43.72592209,-113.1735463,,
Idaho,Camas,Rural,1106,43.46665742,-114.8065892,,
Idaho,Canyon,Boise City,229849,43.61970148,-116.70954990000000,711436,0.323
Idaho,Caribou,Rural,7155,42.77149116,-111.5597683,,
Idaho,Cassia,Rural,24030,42.28347888,-113.6012409,,
Idaho,Clark,Rural,845,44.28496071,-112.35057040000000,,
Idaho,Clearwater,Rural,8756,46.67459924,-115.6622393,,
Idaho,Custer,Rural,4315,44.24186819,-114.2855494,,
Idaho,Elmore,Rural,27511,43.3507101,-115.4701578,,
Idaho,Franklin,Rural,13876,42.18332217,-111.81496660000000,,
Idaho,Fremont,Rural,13099,44.22800938,-111.48099430000000,,
Idaho,Gem,Rural,18112,44.06482372,-116.398376,,
Idaho,Gooding,Rural,15179,42.96927962,-114.81083060000000,,
Idaho,Jefferson,Rural,29871,43.82078483,-112.3131749,,
Idaho,Jerome,Rural,24412,42.68891267,-114.2655033,,
Idaho,Kootenai,Rural,165697,47.67282258,-116.7020872,,
Idaho,Latah,Rural,40108,46.81587887,-116.71136980000000,,
Idaho,Lemhi,Rural,8027,44.9438088,-113.9309747,,
Idaho,Lewis,Rural,3838,46.23315327,-116.434146,,
Idaho,Lincoln,Rural,5366,43.0012336,-114.1358773,,
Idaho,Madison,Rural,39907,43.78141028,-111.65384740000000,,
Idaho,Minidoka,Rural,21039,42.85518524,-113.6357257,,
Idaho,Nez Perce,Rural,40408,46.32638236,-116.75009750000000,,
Idaho,Oneida,Rural,4531,42.19494280000000,-112.5407838,,
Idaho,Owyhee,Rural,11823,42.58016894,-116.16938710000000,,
Idaho,Payette,Rural,23951,44.00545243,-116.7647695,,
Idaho,Power,Rural,7681,42.69254894,-112.83957420000000,,
Idaho,Shoshone,Rural,12882,47.35364087,-115.89167490000000,,
Idaho,Teton,Rural,12142,43.75303583,-111.2056773,,
Idaho,Twin Falls,Rural,86878,42.35440512,-114.6685381,,
Idaho,Valley,Rural,11392,44.76728382,-115.5676773,,
Idaho,Washington,Rural,10194,44.45275475,-116.78476880000000,,
Illinois,Adams,Rural,65435,39.98815591,-91.18786813,,
Illinois,Alexander,Rural,5761,37.18049267,-89.32910838,,
Illinois,Bond,Rural,16426,38.88829622,-89.43534887,,
Illinois,Boone,Rockford,53544,42.32359279,-88.82345779,386759,0.138
Illinois,Brown,Rural,6578,39.96209138,-90.75068024,,
Illinois,Bureau,Rural,32628,41.40385234,-89.5283051,,
Illinois,Calhoun,Rural,4739,39.16840183,-90.66330078,,
Illinois,Carroll,Rural,14305,42.06823429,-89.93395545,,
Illinois,Cass,Rural,12147,39.96991073,-90.24734436,,
Illinois,Champaign,Champaign-Urbana-Rantoul,209689,40.13919438,-88.20046615,209689,1.000
Illinois,Christian,Rural,32304,39.54581621,-89.27780482,,
Illinois,Clark,Rural,15441,39.33425789,-87.78705622,,
Illinois,Clay,Rural,13184,38.75388572,-88.48914513,,
Illinois,Clinton,Rural,37562,38.60704876,-89.42385254,,
Illinois,Coles,Rural,50621,39.51949084,-88.22358557,,
Illinois,Cook,Chicago,5150233,41.84144849,-87.81658794,8300609,0.621
Illinois,Crawford,Rural,18667,39.0032229,-87.75954624,,
Illinois,Cumberland,Rural,10766,39.27432424,-88.2401158,,
Illinois,De Witt,Rural,15638,40.17514519,-88.90959682,,
Illinois,DeKalb,Rural,104897,41.89373302,-88.76958483,,
Illinois,Douglas,Rural,19465,39.76768052,-88.21854195,,
Illinois,DuPage,Chicago,922921,41.85116968,-88.08642662,8300609,0.111
Illinois,Edgar,Rural,17161,39.6809186,-87.74759563,,
Illinois,Edwards,Rural,6395,38.41353228,-88.05720863,,
Illinois,Effingham,Rural,34008,39.05935711,-88.58969584,,
Illinois,Fayette,Rural,21336,39.00072038,-89.02452658,,
Illinois,Ford,Rural,12961,40.59706922,-88.22350769,,
Illinois,Franklin,Rural,38469,37.99189086,-88.92567818,,
Illinois,Fulton,Rural,34340,40.47289135,-90.20862357,,
Illinois,Gallatin,Rural,4828,37.76430935,-88.22953869,,
Illinois,Greene,Rural,12969,39.35907414,-90.388865,,
Illinois,Grundy,Rural,51054,41.28569601,-88.41905692,,
Illinois,Hamilton,Rural,8116,38.08163641,-88.53883373,,
Illinois,Hancock,Rural,17708,40.40423981,-91.16313899,,
Illinois,Hardin,Rural,3821,37.51810645,-88.26873022,,
Illinois,Henderson,Rural,6646,40.81908672,-90.92491462,,
Illinois,Henry,Rural,48913,41.3533994,-90.13296166,,
Illinois,Iroquois,Rural,27114,40.74717633,-87.82466784,,
Illinois,Jackson,Rural,56750,37.78595185,-89.38232563,,
Illinois,Jasper,Rural,9610,39.01054275,-88.15437049,,
Illinois,Jefferson,Rural,37684,38.29980057,-88.9240025,,
Illinois,Jersey,Rural,21773,39.08869046,-90.35393073,,
Illinois,Jo Daviess,Rural,21235,42.36542373,-90.21094405,,
Illinois,Johnson,Rural,12417,37.45939802,-88.88165419,,
Illinois,Kane,Chicago,532403,41.93842729,-88.42861412,8300609,0.064
Illinois,Kankakee,Kankakee,109862,41.13746989,-87.86205334,109862,1.000
Illinois,Kendall,Rural,128990,41.59081014,-88.42869583,,
Illinois,Knox,Rural,49699,40.93148779,-90.21330340000000,,
Illinois,Lake,Chicago,696535,42.3224907,-88.00367925,8300609,0.084
Illinois,LaSalle,Rural,108669,41.34426130000000,-88.88633881,,
Illinois,Lawrence,Rural,15678,38.71987914,-87.72884035,,
Illinois,Lee,Rural,34096,41.74583951,-89.29977132,,
Illinois,Livingston,Rural,35648,40.89188292,-88.55784752,,
Illinois,Logan,Rural,28618,40.12581572,-89.36638784,,
Illinois,Macon,Rural,104009,39.86064913,-88.96342505,,
Illinois,Macoupin,Rural,44926,39.26119767,-89.92424028,,
Illinois,Madison,St. Louis,262966,38.83042506,-89.90422563,2247927,0.117
Illinois,Marion,Rural,37205,38.64963204,-88.91899208,,
Illinois,Marshall,Rural,11438,41.0327901,-89.34510444,,
Illinois,Mason,Rural,13359,40.23917274,-89.91824452,,
Illinois,Massac,Rural,13772,37.22078441,-88.71036614,,
Illinois,McDonough,Rural,29682,40.45674722,-90.67775541,,
Illinois,McHenry,Chicago,307774,42.32451172,-88.45248227,8300609,0.037
Illinois,McLean,Bloomington-Normal,171517,40.48996987,-88.84621113,171517,1.000
Illinois,Menard,Rural,12196,40.02742725,-89.80246001,,
Illinois,Mercer,Rural,15437,41.20596782,-90.74290052,,
Illinois,Monroe,Rural,34637,38.27594376,-90.17761038,,
Illinois,Montgomery,Rural,28414,39.23198845,-89.47809254,,
Illinois,Morgan,Rural,33658,39.71654544,-90.20255104,,
Illinois,Moultrie,Rural,14501,39.64187451,-88.62099969,,
Illinois,Ogle,Rockford,50643,42.04165196,-89.32184679,386759,0.131
Illinois,Peoria,Peoria,179179,40.78702156,-89.76078901,310982,0.576
Illinois,Perry,Rural,20916,38.08510853,-89.36856219,,
Illinois,Piatt,Rural,16344,40.01360584,-88.59319339,,
Illinois,Pike,Rural,15561,39.62265059,-90.8877017,,
Illinois,Pope,Rural,4177,37.41391284,-88.56152109,,
Illinois,Pulaski,Rural,5335,37.22631423,-89.13085001,,
Illinois,Putnam,Rural,5739,41.2013541,-89.2869272,,
Illinois,Randolph,Rural,31782,38.05095369,-89.82512254,,
Illinois,Richland,Rural,15513,38.71240969,-88.08475366,,
Illinois,Rock Island,Davenport-Moline-Rock Island,141879,41.46613806,-90.57042164,314822,0.451
Illinois,Saline,Rural,23491,37.75332999,-88.54119706,,
Illinois,Sangamon,Springfield/IL,194672,39.75836914,-89.65872023,194672,1.000
Illinois,Schuyler,Rural,6768,40.157179800000000,-90.61114163,,
Illinois,Scott,Rural,4951,39.642916900000000,-90.47814431,,
Illinois,Shelby,Rural,21634,39.39133527,-88.80611122,,
Illinois,St. Clair,St. Louis,259686,38.46996033,-89.93063427,2247927,0.116
Illinois,Stark,Rural,5342,41.09309773,-89.79745866,,
Illinois,Stephenson,Rural,44498,42.35129217,-89.662598,,
Illinois,Tazewell,Peoria,131803,40.50716185,-89.51404662,310982,0.424
Illinois,Union,Rural,16653,37.47119609,-89.25548938,,
Illinois,Vermilion,Rural,75758,40.18417171,-87.73384359,,
Illinois,Wabash,Rural,11520,38.44272901,-87.84922065,,
Illinois,Warren,Rural,16844,40.84925021,-90.6147432,,
Illinois,Washington,Rural,13887,38.35309213,-89.40982703,,
Illinois,Wayne,Rural,16215,38.42955355,-88.42586459,,
Illinois,White,Rural,13537,38.08706198,-88.17657461,,
Illinois,Whiteside,Rural,55175,41.75509713,-89.91556058,,
Illinois,Will,Chicago,690743,41.44619267,-87.97862712,8300609,0.083
Illinois,Williamson,Rural,66597,37.73033511,-88.92994027,,
Illinois,Winnebago,Rockford,282572,42.33641854,-89.16085327,386759,0.731
Illinois,Woodford,Rural,38459,40.78579374,-89.20973757,,
Indiana,Adams,Rural,35777,40.7457653,-84.93671406,,
Indiana,Allen,Fort Wayne,379299,41.09194313,-85.06800636,379299,1.000
Indiana,Bartholomew,Rural,83779,39.20744865,-85.89558181,,
Indiana,Benton,Rural,8748,40.60626947,-87.31093999,,
Indiana,Blackford,Rural,11758,40.47388153,-85.32499702,,
Indiana,Boone,Indianapolis,67843,40.0509304,-86.46841646,1977140,0.034
Indiana,Brown,Rural,15092,39.19605589,-86.22868909,,
Indiana,Carroll,Rural,20257,40.580783200000000,-86.56198812,,
Indiana,Cass,Rural,37689,40.76135835,-86.34830753,,
Indiana,Clark,Louisville,118302,38.48015445,-85.70510334,1112056,0.106
Indiana,Clay,Rural,26225,39.39561833,-87.11723506,,
Indiana,Clinton,Rural,32399,40.30319754,-86.47277257,,
Indiana,Crawford,Rural,10577,38.28814402,-86.44518825,,
Indiana,Daviess,Rural,33351,38.70186039,-87.07185406,,
Indiana,Dearborn,Rural,49458,39.14647946,-84.97333539,,
Indiana,Decatur,Rural,26559,39.30712658,-85.50087166,,
Indiana,DeKalb,Rural,43475,41.39804622,-84.99906934,,
Indiana,Delaware,Muncie,114135,40.22787247,-85.39732772,114135,1.000
Indiana,Dubois,Rural,42736,38.36597551,-86.87924170000000,,
Indiana,Elkhart,Elkhart-Goshen,206341,41.59761169,-85.85875695,206341,1.000
Indiana,Fayette,Rural,23102,39.63684962,-85.17797541,,
Indiana,Floyd,Louisville,78522,38.32117957,-85.90385377,1112056,0.071
Indiana,Fountain,Rural,16346,40.12361933,-87.24217689,,
Indiana,Franklin,Rural,22758,39.4142482,-85.06062647,,
Indiana,Fulton,Rural,19974,41.0469907,-86.26252745,,
Indiana,Gibson,Rural,33659,38.30393723,-87.58054938,,
Indiana,Grant,Rural,65769,40.51587228,-85.65468702,,
Indiana,Greene,Rural,31922,39.03630547,-86.96223202,,
Indiana,Hamilton,Indianapolis,338011,40.07306535,-86.05244729,1977140,0.171
Indiana,Hancock,Indianapolis,78168,39.82304555,-85.77566351,1977140,0.040
Indiana,Harrison,Rural,40515,38.19467379,-86.10948271,,
Indiana,Hendricks,Indianapolis,170311,39.76719009,-86.51037283,1977140,0.086
Indiana,Henry,Rural,47972,39.93029017,-85.39625719,,
